producto,categoria,material,anio,meta_recoleccion_pct,meta_valorizacion_pct,decreto,articulo,fuente,url,verificado_el,notas
pilas_y_aee,general,,2030,8,8,DS 22/2025 MMA,Art. 21 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,Meta general conjunta de pilas y AEE que no sean paneles fotovoltaicos (art. 21). El denominador es el promedio de los tres anios inmediatamente anteriores (art. 22). El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028.
pilas_y_aee,general,,2031,12,12,DS 22/2025 MMA,Art. 21 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,Meta general conjunta de pilas y AEE que no sean paneles fotovoltaicos (art. 21). El denominador es el promedio de los tres anios inmediatamente anteriores (art. 22). El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028.
pilas_y_aee,general,,2032,16,16,DS 22/2025 MMA,Art. 21 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,Meta general conjunta de pilas y AEE que no sean paneles fotovoltaicos (art. 21). El denominador es el promedio de los tres anios inmediatamente anteriores (art. 22). El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028.
pilas_y_aee,general,,2033,20,20,DS 22/2025 MMA,Art. 21 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,Meta general conjunta de pilas y AEE que no sean paneles fotovoltaicos (art. 21). El denominador es el promedio de los tres anios inmediatamente anteriores (art. 22). El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028.
pilas_y_aee,general,,2034,24,24,DS 22/2025 MMA,Art. 21 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,Meta general conjunta de pilas y AEE que no sean paneles fotovoltaicos (art. 21). El denominador es el promedio de los tres anios inmediatamente anteriores (art. 22). El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028.
pilas_y_aee,general,,2035,30,30,DS 22/2025 MMA,Art. 21 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,Meta general conjunta de pilas y AEE que no sean paneles fotovoltaicos (art. 21). El denominador es el promedio de los tres anios inmediatamente anteriores (art. 22). El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028.
pilas_y_aee,general,,2036,37,37,DS 22/2025 MMA,Art. 21 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,Meta general conjunta de pilas y AEE que no sean paneles fotovoltaicos (art. 21). El denominador es el promedio de los tres anios inmediatamente anteriores (art. 22). El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028.
pilas_y_aee,general,,2037+,45,45,DS 22/2025 MMA,Art. 21 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,Meta general conjunta de pilas y AEE que no sean paneles fotovoltaicos (art. 21). El denominador es el promedio de los tres anios inmediatamente anteriores (art. 22). El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028. Se mantiene a contar del decimo anio de vigencia.
pilas_y_aee,ait,,2028,,,DS 22/2025 MMA,Art. 23 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,El art. 23 no fija meta especifica de aparatos de intercambio de temperatura para el primer ni el segundo anio de vigencia. Igual corre la meta general del art. 21. El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028.
pilas_y_aee,ait,,2029,,,DS 22/2025 MMA,Art. 23 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,El art. 23 no fija meta especifica de aparatos de intercambio de temperatura para el primer ni el segundo anio de vigencia. Igual corre la meta general del art. 21. El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028.
pilas_y_aee,ait,,2030,6,6,DS 22/2025 MMA,Art. 23 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,"Meta especifica de aparatos de intercambio de temperatura, adicional a la meta general (art. 23). Solo se cumple con residuos de AIT y esas toneladas tambien se cuentan para la meta general del art. 21. El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028."
pilas_y_aee,ait,,2031,9,9,DS 22/2025 MMA,Art. 23 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,"Meta especifica de aparatos de intercambio de temperatura, adicional a la meta general (art. 23). Solo se cumple con residuos de AIT y esas toneladas tambien se cuentan para la meta general del art. 21. El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028."
pilas_y_aee,ait,,2032,13,13,DS 22/2025 MMA,Art. 23 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,"Meta especifica de aparatos de intercambio de temperatura, adicional a la meta general (art. 23). Solo se cumple con residuos de AIT y esas toneladas tambien se cuentan para la meta general del art. 21. El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028."
pilas_y_aee,ait,,2033,17,17,DS 22/2025 MMA,Art. 23 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,"Meta especifica de aparatos de intercambio de temperatura, adicional a la meta general (art. 23). Solo se cumple con residuos de AIT y esas toneladas tambien se cuentan para la meta general del art. 21. El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028."
pilas_y_aee,ait,,2034,21,21,DS 22/2025 MMA,Art. 23 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,"Meta especifica de aparatos de intercambio de temperatura, adicional a la meta general (art. 23). Solo se cumple con residuos de AIT y esas toneladas tambien se cuentan para la meta general del art. 21. El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028."
pilas_y_aee,ait,,2035,25,25,DS 22/2025 MMA,Art. 23 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,"Meta especifica de aparatos de intercambio de temperatura, adicional a la meta general (art. 23). Solo se cumple con residuos de AIT y esas toneladas tambien se cuentan para la meta general del art. 21. El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028."
pilas_y_aee,ait,,2036+,30,30,DS 22/2025 MMA,Art. 23 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,"Meta especifica de aparatos de intercambio de temperatura, adicional a la meta general (art. 23). Solo se cumple con residuos de AIT y esas toneladas tambien se cuentan para la meta general del art. 21. El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028. Se mantiene a contar del noveno anio de vigencia."
pilas_y_aee,pfv,,2028,,,DS 22/2025 MMA,Art. 25 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,El art. 25 no fija meta especifica de paneles fotovoltaicos para el primer ni el segundo anio de vigencia. El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028.
pilas_y_aee,pfv,,2029,,,DS 22/2025 MMA,Art. 25 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,El art. 25 no fija meta especifica de paneles fotovoltaicos para el primer ni el segundo anio de vigencia. El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028.
pilas_y_aee,pfv,,2030,10,10,DS 22/2025 MMA,Art. 25 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,Meta especifica de paneles fotovoltaicos (art. 25). Solo se cumple con residuos de PFV y puede cumplirse con cualquier operacion de valorizacion (art. 27). El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028.
pilas_y_aee,pfv,,2031,14,14,DS 22/2025 MMA,Art. 25 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,Meta especifica de paneles fotovoltaicos (art. 25). Solo se cumple con residuos de PFV y puede cumplirse con cualquier operacion de valorizacion (art. 27). El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028.
pilas_y_aee,pfv,,2032,18,18,DS 22/2025 MMA,Art. 25 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,Meta especifica de paneles fotovoltaicos (art. 25). Solo se cumple con residuos de PFV y puede cumplirse con cualquier operacion de valorizacion (art. 27). El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028.
pilas_y_aee,pfv,,2033,22,22,DS 22/2025 MMA,Art. 25 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,Meta especifica de paneles fotovoltaicos (art. 25). Solo se cumple con residuos de PFV y puede cumplirse con cualquier operacion de valorizacion (art. 27). El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028.
pilas_y_aee,pfv,,2034,28,28,DS 22/2025 MMA,Art. 25 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,Meta especifica de paneles fotovoltaicos (art. 25). Solo se cumple con residuos de PFV y puede cumplirse con cualquier operacion de valorizacion (art. 27). El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028.
pilas_y_aee,pfv,,2035,34,34,DS 22/2025 MMA,Art. 25 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,Meta especifica de paneles fotovoltaicos (art. 25). Solo se cumple con residuos de PFV y puede cumplirse con cualquier operacion de valorizacion (art. 27). El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028.
pilas_y_aee,pfv,,2036,42,42,DS 22/2025 MMA,Art. 25 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,Meta especifica de paneles fotovoltaicos (art. 25). Solo se cumple con residuos de PFV y puede cumplirse con cualquier operacion de valorizacion (art. 27). El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028.
pilas_y_aee,pfv,,2037+,50,50,DS 22/2025 MMA,Art. 25 del DS 22/2025,Diario Oficial N 44.443 del 07-05-2026 - DS 22/2025 del Ministerio del Medio Ambiente,https://economiacircular.mma.gob.cl/wp-content/uploads/2026/05/Publicacion-DO_DS-22-2025_PAEE.pdf,2026-09-15,Meta especifica de paneles fotovoltaicos (art. 25). Solo se cumple con residuos de PFV y puede cumplirse con cualquier operacion de valorizacion (art. 27). El decreto expresa las metas por anio de vigencia; el anio calendario se deduce de la entrada en vigencia de las metas el 07-05-2028. Se mantiene a contar del decimo anio de vigencia.
